Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8107,CA-2017-159149,2017-02-17,2017-02-19,First Class,CR-12820,OFF-AR-10000937,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,6.0,0.2,52.63
8108,CA-2017-159149,2017-02-17,2017-02-19,First Class,CR-12820,TEC-PH-10000038,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.34,4.0,0.2,-87.67
8109,US-2017-167570,2017-12-08,2017-12-15,Standard Class,EG-13900,FUR-CH-10003396,Emily Grady,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,Global Deluxe Steno Chair,215.54,4.0,0.3,-58.50
8110,CA-2017-160122,2017-11-18,2017-11-23,Standard Class,RD-19930,OFF-EN-10002592,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",55.58,6.0,0.2,20.84
8111,CA-2017-160122,2017-11-18,2017-11-23,Standard Class,RD-19930,FUR-CH-10000422,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.39,2.0,0.3,-25.48
8112,CA-2016-130393,2016-12-01,2016-12-03,Second Class,JM-15865,FUR-CH-10002647,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,5.0,0.3,-17.75
8113,CA-2016-130393,2016-12-01,2016-12-03,Second Class,JM-15865,OFF-AP-10004859,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.65,4.0,0.8,-30.87
8114,CA-2016-130393,2016-12-01,2016-12-03,Second Class,JM-15865,FUR-CH-10004477,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.25,2.0,0.3,-1.22
8115,CA-2017-144820,2017-10-03,2017-10-07,Second Class,LW-16825,OFF-AR-10004817,Laurel Workman,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Art,Colorific Watercolor Pencils,20.64,5.0,0.2,2.32
8116,CA-2017-101014,2017-08-29,2017-09-04,Standard Class,RW-19540,FUR-FU-10003374,Rick Wilson,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3.0,0.0,41.45
8117,CA-2017-105543,2017-11-24,2017-11-24,Same Day,BG-11695,OFF-ST-10003123,Brooke Gillingham,Corporate,United States,Garden City,Kansas,67846,Central,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1.0,0.0,7.99
8118,US-2017-113201,2017-06-30,2017-07-05,Standard Class,TT-21220,OFF-PA-10000675,Thomas Thornton,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,Xerox 1919,204.95,5.0,0.0,100.43
8119,US-2017-106551,2017-07-22,2017-07-27,Standard Class,EB-13930,FUR-CH-10004997,Eric Barreto,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.34,4.0,0.3,-75.19
8120,CA-2016-116722,2016-11-11,2016-11-16,Standard Class,LP-17080,FUR-FU-10001934,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2.0,0.0,10.91
8121,CA-2016-116722,2016-11-11,2016-11-16,Standard Class,LP-17080,FUR-CH-10004997,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.15,3.0,0.2,0.00
8122,CA-2016-116722,2016-11-11,2016-11-16,Standard Class,LP-17080,OFF-BI-10001890,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,Avery Poly Binder Pockets,31.50,11.0,0.2,11.03
8125,US-2017-150070,2017-09-07,2017-09-12,Standard Class,JA-15970,FUR-CH-10004860,Joseph Airdo,Consumer,United States,Modesto,California,95351,West,Furniture,Chairs,Global Low Back Tilter Chair,161.57,2.0,0.2,-28.27
8129,CA-2017-157350,2017-08-26,2017-09-01,Standard Class,DP-13000,FUR-FU-10000222,Darren Powers,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,5.0,0.6,-43.85
8137,CA-2016-118073,2016-08-12,2016-08-16,Standard Class,CS-12490,FUR-TA-10002533,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Tables,BPI Conference Tables,562.29,7.0,0.5,-255.59
8139,CA-2016-102561,2016-07-18,2016-07-22,Standard Class,NK-18490,OFF-AR-10001545,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,Newell 326,11.26,8.0,0.2,1.27
8140,CA-2016-102561,2016-07-18,2016-07-22,Standard Class,NK-18490,OFF-ST-10001476,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,Steel Personal Filing/Posting Tote,284.08,10.0,0.2,24.86
8141,CA-2016-102561,2016-07-18,2016-07-22,Standard Class,NK-18490,OFF-PA-10004971,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,Xerox 196,18.50,4.0,0.2,6.70
8142,CA-2016-100993,2016-02-05,2016-02-10,Standard Class,AZ-10750,OFF-LA-10003223,Annie Zypern,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,Avery 508,14.73,3.0,0.0,7.22
8143,CA-2016-100993,2016-02-05,2016-02-10,Standard Class,AZ-10750,OFF-ST-10004340,Annie Zypern,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3.0,0.0,50.37
8144,CA-2016-100993,2016-02-05,2016-02-10,Standard Class,AZ-10750,FUR-TA-10001095,Annie Zypern,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,Chromcraft Round Conference Tables,557.73,4.0,0.2,6.97
8145,CA-2016-100993,2016-02-05,2016-02-10,Standard Class,AZ-10750,TEC-PH-10001448,Annie Zypern,Consumer,United States,San Diego,California,92037,West,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.97,4.0,0.2,-31.99
8148,US-2017-146822,2017-06-09,2017-06-14,Standard Class,AG-10675,OFF-PA-10000249,Anna Gayman,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Paper,Easy-staple paper,49.12,4.0,0.0,23.09
8149,US-2016-131058,2016-12-27,2016-12-31,Standard Class,EM-14140,OFF-LA-10001613,Eugene Moren,Home Office,United States,Santa Ana,California,92704,West,Office Supplies,Labels,Avery File Folder Labels,20.16,7.0,0.0,9.88
8152,CA-2017-140151,2017-03-23,2017-03-25,First Class,RB-19360,OFF-ST-10001558,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2.0,0.0,4.87
8153,CA-2017-140151,2017-03-23,2017-03-25,First Class,RB-19360,OFF-PA-10002986,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,Xerox 1898,20.04,3.0,0.0,9.62
8154,CA-2017-140151,2017-03-23,2017-03-25,First Class,RB-19360,TEC-CO-10004722,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,4.0,0.0,6719.98
8155,US-2017-143770,2017-03-20,2017-03-24,Standard Class,RD-19720,TEC-AC-10002842,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.00,2.0,0.0,38.08
8156,US-2017-143770,2017-03-20,2017-03-24,Standard Class,RD-19720,OFF-PA-10001125,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,Office Supplies,Paper,Xerox 1988,61.96,2.0,0.0,27.88
8157,CA-2016-131296,2016-10-04,2016-10-09,Standard Class,MS-17830,FUR-TA-10002622,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.37,2.0,0.3,-23.94
8158,CA-2016-103464,2016-11-18,2016-11-22,Standard Class,PG-18820,TEC-AC-10002842,Patrick Gardner,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595.00,5.0,0.0,95.20
8159,CA-2017-136238,2017-12-26,2018-01-01,Standard Class,KB-16240,OFF-PA-10004285,Karen Bern,Corporate,United States,Odessa,Texas,79762,Central,Office Supplies,Paper,Xerox 1959,16.03,3.0,0.2,5.61
8160,CA-2016-120803,2016-03-09,2016-03-13,Standard Class,RB-19465,TEC-AC-10004469,Rick Bensley,Home Office,United States,Milford,Connecticut,6460,East,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5.0,0.0,87.89
8161,CA-2016-134138,2016-02-16,2016-02-20,Standard Class,JD-15790,FUR-CH-10001545,John Dryer,Consumer,United States,Belleville,New Jersey,7109,East,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,2.0,0.0,36.47
8168,CA-2016-144148,2016-07-31,2016-08-05,Standard Class,AH-10690,FUR-TA-10002774,Anna Häberlin,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,Laminate Occasional Tables,863.13,7.0,0.2,-32.37
8169,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,AB-10060,FUR-TA-10004575,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,7.0,0.0,366.63
8170,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,AB-10060,FUR-CH-10003312,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,449.57,2.0,0.2,-73.05
8171,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,AB-10060,TEC-AC-10001465,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,108.96,3.0,0.0,32.69
8172,CA-2016-146150,2016-02-14,2016-02-19,Standard Class,FM-14380,OFF-AR-10002240,Fred McMath,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,264.18,7.0,0.0,68.69
8176,CA-2016-114944,2016-01-30,2016-02-04,Standard Class,HE-14800,OFF-PA-10003892,Harold Engle,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,Xerox 1943,156.51,4.0,0.2,52.82
8177,CA-2016-135965,2016-09-22,2016-09-25,First Class,SZ-20035,OFF-ST-10002370,Sam Zeldin,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,6.0,0.0,37.22
8178,CA-2017-149699,2017-12-22,2017-12-24,First Class,CM-12115,TEC-AC-10000474,Chad McGuire,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,5.0,0.0,142.49
8179,CA-2016-166429,2016-09-02,2016-09-08,Standard Class,TG-21310,TEC-CO-10002095,Toby Gnade,Consumer,United States,Des Moines,Washington,98198,West,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2.0,0.0,449.99
8183,CA-2017-155642,2017-05-18,2017-05-22,Standard Class,BM-11575,FUR-FU-10004973,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,Flat Face Poster Frame,22.61,3.0,0.6,-10.17
8184,CA-2017-155642,2017-05-18,2017-05-22,Standard Class,BM-11575,FUR-FU-10001918,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.89,1.0,0.6,-0.99
8185,US-2017-101721,2017-07-23,2017-07-27,Standard Class,MY-17380,OFF-PA-10003641,Maribeth Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,Xerox 1909,63.31,3.0,0.2,20.58
8188,CA-2016-127194,2016-12-10,2016-12-16,Standard Class,BW-11110,OFF-PA-10000659,Bart Watters,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82,9.0,0.0,29.53
8191,US-2017-155866,2017-11-17,2017-11-21,Standard Class,CC-12370,OFF-PA-10004735,Christopher Conant,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,Xerox 1905,38.88,6.0,0.0,18.66
8192,US-2017-155866,2017-11-17,2017-11-21,Standard Class,CC-12370,FUR-FU-10004091,Christopher Conant,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4.0,0.0,76.98
8197,CA-2017-102736,2017-09-05,2017-09-09,Standard Class,LP-17095,TEC-AC-10004568,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,Technology,Accessories,Maxell LTO Ultrium - 800 GB,89.57,4.0,0.2,-1.12
8198,CA-2017-102736,2017-09-05,2017-09-09,Standard Class,LP-17095,OFF-AR-10001897,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,71.96,5.0,0.2,7.20
8199,CA-2017-102736,2017-09-05,2017-09-09,Standard Class,LP-17095,OFF-PA-10001800,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Paper,Xerox 220,15.55,3.0,0.2,5.44
8200,CA-2017-125269,2017-04-24,2017-04-30,Standard Class,AF-10870,OFF-BI-10001628,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,5.0,0.8,-18.25
8201,CA-2017-125269,2017-04-24,2017-04-30,Standard Class,AF-10870,OFF-ST-10004123,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.78,1.0,0.2,-18.20
8211,CA-2017-128769,2017-09-07,2017-09-12,Standard Class,DM-12955,OFF-AP-10001271,Dario Medina,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.57,2.0,0.2,7.14
8212,CA-2016-116337,2016-11-07,2016-11-12,Standard Class,MC-17845,FUR-FU-10002030,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,5.0,0.6,-17.78
8213,CA-2016-116337,2016-11-07,2016-11-12,Standard Class,MC-17845,OFF-ST-10001272,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.09,3.0,0.2,19.63
8224,CA-2016-104633,2016-06-12,2016-06-16,Standard Class,EA-14035,OFF-PA-10000241,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6.0,0.0,83.65
8225,CA-2016-104633,2016-06-12,2016-06-16,Standard Class,EA-14035,OFF-PA-10004782,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,Office Supplies,Paper,Xerox 228,12.96,2.0,0.0,6.22
8226,CA-2017-104136,2017-11-01,2017-11-04,Second Class,SF-20065,OFF-PA-10004243,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,Xerox 1939,189.70,10.0,0.0,91.06
8227,CA-2017-104136,2017-11-01,2017-11-04,Second Class,SF-20065,OFF-PA-10001033,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,Xerox 1893,40.99,1.0,0.0,20.09
8228,CA-2016-123050,2016-04-04,2016-04-08,Second Class,BC-11125,FUR-FU-10000723,Becky Castell,Home Office,United States,Troy,New York,12180,East,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2.0,0.0,7.44
8229,CA-2016-123050,2016-04-04,2016-04-08,Second Class,BC-11125,OFF-ST-10003455,Becky Castell,Home Office,United States,Troy,New York,12180,East,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,2.0,0.0,8.07
8230,CA-2016-123050,2016-04-04,2016-04-08,Second Class,BC-11125,TEC-AC-10001109,Becky Castell,Home Office,United States,Troy,New York,12180,East,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3.0,0.0,37.79
8231,CA-2016-162355,2016-06-30,2016-07-02,Second Class,PF-19165,OFF-AR-10004344,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3.0,0.0,9.71
8232,CA-2016-162355,2016-06-30,2016-07-02,Second Class,PF-19165,FUR-BO-10004695,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7.0,0.0,291.38
8235,CA-2017-102204,2017-05-01,2017-05-06,Standard Class,CJ-12010,OFF-SU-10001212,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.33,2.0,0.2,0.42
8236,CA-2017-102204,2017-05-01,2017-05-06,Standard Class,CJ-12010,FUR-TA-10001889,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.26,4.0,0.5,-458.15
8237,CA-2017-102204,2017-05-01,2017-05-06,Standard Class,CJ-12010,FUR-CH-10002024,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5.0,0.2,0.00
8238,CA-2017-103065,2017-10-20,2017-10-20,Same Day,PT-19090,OFF-ST-10000617,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.77,2.0,0.2,-0.77
8239,CA-2017-103065,2017-10-20,2017-10-20,Same Day,PT-19090,OFF-PA-10000380,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.67,1.0,0.2,2.50
8240,CA-2017-103065,2017-10-20,2017-10-20,Same Day,PT-19090,OFF-AR-10003251,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,Prang Drawing Pencil Set,4.45,2.0,0.2,1.11
8241,CA-2017-103065,2017-10-20,2017-10-20,Same Day,PT-19090,FUR-FU-10000175,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,DAX Wood Document Frame.,43.94,4.0,0.2,6.04
8249,CA-2016-133816,2016-05-10,2016-05-13,Second Class,CS-12400,TEC-PH-10001795,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.99,2.0,0.4,-124.00
8254,CA-2017-152310,2017-08-12,2017-08-19,Standard Class,DK-12895,TEC-CO-10000971,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1.0,0.0,90.00
8255,CA-2017-152310,2017-08-12,2017-08-19,Standard Class,DK-12895,OFF-PA-10003134,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,Xerox 1937,192.16,4.0,0.0,92.24
8256,CA-2017-152310,2017-08-12,2017-08-19,Standard Class,DK-12895,TEC-PH-10002538,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,Grandstream GXP1160 VoIP phone,242.62,8.0,0.2,27.30
8257,CA-2017-152310,2017-08-12,2017-08-19,Standard Class,DK-12895,OFF-ST-10001228,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3.0,0.0,11.69
8258,CA-2017-152310,2017-08-12,2017-08-19,Standard Class,DK-12895,TEC-AC-10000397,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,5.0,0.0,12.25
8259,CA-2017-152310,2017-08-12,2017-08-19,Standard Class,DK-12895,OFF-BI-10004308,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.70,6.0,0.2,37.76
8260,CA-2016-118101,2016-06-26,2016-06-26,Same Day,SN-20560,OFF-PA-10000357,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9.0,0.0,180.77
8261,CA-2016-118101,2016-06-26,2016-06-26,Same Day,SN-20560,OFF-BI-10000773,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,1.0,0.0,3.77
